URL,Titre,Prix,Année,Kilométrage,Carburant,Boite de vitesses,Marque,Modèle
https://www.avito.ma/fr/salmia/voitures_d_occasion/Volvo_XC40_57775508.htm,Volvo XC40,250000 DH,2021,115000,Electrique,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Maserati_Levante_Diesel_Automatique_2017_à_Rabat_56994815.htm,Maserati Levante Diesel Automatique 2017 à Rabat,0 DH,2017,110000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Toyota_Corolla_Diesel_Manuelle_2002_à_Agadir_57796626.htm,Toyota Corolla Diesel Manuelle 2002 à Agadir,65000 DH,2002,0,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre/voitures_d_occasion/DACIA_LOGAN_SUMMER_1_5_DCI_2021_57022281.htm,DACIA LOGAN SUMMER 1.5 DCI 2021,117000 DH,2021,140000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Peugeot_3008_GT_Black_Pack_57546730.htm,Peugeot 3008 GT Black Pack,0 DH,2022,810000,Diesel,Automatique,N/A,DESCRIPTION  VOIR PLUS
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Tiguan_2017_Automatique_55875961.htm,Volkswagen Tiguan 2017 Automatique,0 DH,2017,150000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/route_de_sefrou/voitures_d_occasion/Kadjar_Intens_2018_57795730.htm,Kadjar Intens 2018,190000 DH,2018,184000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/LAND_ROVER_RANGE_ROVER_SPORT_2017_56565619.htm,LAND-ROVER RANGE ROVER SPORT 2017,290000 DH,2017,162501,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Kia_Picanto_Essence_2008_56331123.htm,Kia Picanto Essence 2008,57000 DH,2008,177000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Mercedes_Benz_Classe_GLA_Diesel_Automatique_2023_57103577.htm,Mercedes-Benz Classe GLA Diesel Automatique 2023,0 DH,2023,30000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_amiyer/voitures_d_occasion/MERCEDES_BENZ_CLASSE_A_57766474.htm,MERCEDES BENZ CLASSE A,348000 DH,2021,0,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/larache/voitures_d_occasion/Renault_Clio_4_Diesel_Manuelle_2021_à_Larache_57699148.htm,Renault Clio 4 Diesel Manuelle 2021 à Larache,0 DH,2021,190000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/targa/voitures_d_occasion/Dacia_Lougane_2015_57796363.htm,Dacia Lougane 2015,103000 DH,2015,126000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_al_bassatine/voitures_d_occasion/Classe_C200_56734256.htm,Classe C200,375000 DH,2019,140000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/guéliz/voitures_d_occasion/Fiat_500_tout_option_56858854.htm,Fiat 500 tout option,123000 DH,2023,100000,Essence,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Citroën_C_Elysée_Diesel_Manuelle_2024_à_Fès_57776046.htm,Citroën C-Elysée Diesel Manuelle 2024 à Fès,138000 DH,2024,67000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Dokker_2019_57030842.htm,Dokker 2019,132000 DH,2019,100,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/mini_countryman_57648332.htm,mini countryman,167000 DH,2016,141000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/MERCEDES_CLASSE_E_DIESEL_V6_57255994.htm,MERCEDES CLASSE E DIESEL V6,115000 DH,2013,250000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/khemisset/voitures_d_occasion/Toyota_Yaris_Hybride_Automatique_2023_à_Khémisset_57796004.htm,Toyota Yaris Hybride Automatique 2023 à Khémisset,240000 DH,2023,50000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Fiat_500_Essence_Automatique_2022_à_Casablanca_57772529.htm,Fiat 500 Essence Automatique 2022 à Casablanca,145000 DH,2022,50000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/quartier_de_l_océan/voitures_d_occasion/Dacia_jogger_toute_neuve_57796630.htm,Dacia jogger toute neuve,0 DH,2025,36000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Classe_G_400d_57777094.htm,Classe G 400d,0 DH,2021,28000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/oasis/voitures_d_occasion/Jeep_Wrangler_57705208.htm,Jeep Wrangler,268000 DH,2017,264602,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maârif_extension/voitures_d_occasion/Toyota_Fortuner_Diesel_Automatique_2021_57367494.htm,Toyota Fortuner Diesel Automatique 2021,0 DH,2021,102000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/haut_founty/voitures_d_occasion/Mercedes_GLE_350_57743577.htm,Mercedes GLE 350,495000 DH,2018,160000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Porsche_Cayenne_Diesel_Automatique_2016_55537778.htm,Porsche Cayenne Diesel Automatique 2016,375000 DH,2016,140000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Toyota_Corolla_Prestige_57795739.htm,Toyota Corolla Prestige,133000 DH,2015,160,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre/voitures_d_occasion/MERCEDES_A_200d_AMG_LINE_2020_DOUANE_2025_FULL_57561342.htm,MERCEDES A 200d AMG LINE 2020 DOUANE 2025 FULL,368000 DH,2020,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Fait_Fireno_57430399.htm,Fait Fireno,0 DH,2023,126,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hamria/voitures_d_occasion/Alfa_Romeo_version_sprint_53954863.htm,Alfa Romeo version sprint,175000 DH,2021,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hassan/voitures_d_occasion/Mercedes_Classe_C_300de_Hybride_57251983.htm,Mercedes Classe C 300de Hybride,480000 DH,2021,85000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Citroën_C5_Diesel_Automatique_2010_à_Tanger_57715044.htm,Citroën C5 Diesel Automatique 2010 à Tanger,83000 DH,2010,157000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/lissasfa/voitures_d_occasion/Dacia_Logan_Essence_Manuelle_2024_à_Casablanca_57552810.htm,Dacia Logan Essence Manuelle 2024 à Casablanca,123000 DH,2024,35296,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Range_sport_diwana_56153271.htm,Range sport diwana,115000 DH,2010,200000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Opel_Astra_Diesel_Manuelle_2010_à_Rabat_57725862.htm,Opel Astra Diesel Manuelle 2010 à Rabat,85000 DH,2010,210000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/JEEP_RENEGADE_AUTOMATIQUE_56910867.htm,JEEP RENEGADE AUTOMATIQUE,0 DH,2019,130000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/BMW_X3_57723992.htm,BMW X3,278000 DH,2018,151225,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/dar_bouazza/voitures_d_occasion/Volvo_S60_Diesel_Automatique_2017_à_Dar_Bouazza_57762072.htm,Volvo S60 Diesel Automatique 2017 à Dar Bouazza,149000 DH,2017,229000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/safi/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2020_à_Safi_57766619.htm,Volkswagen Golf 7 Diesel Automatique 2020 à Safi,225000 DH,2020,140000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Renault_Arkana_Hybride_2025_57747117.htm,Renault Arkana Hybride 2025,0 DH,2025,8000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/targa/voitures_d_occasion/Belle_PEUGEOT_2008_encore_NEUVE_57722807.htm,Belle PEUGEOT 2008 encore NEUVE,0 DH,2021,15700,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Ford_Kuga_Titanium_2021_automatique_54969081.htm,Ford Kuga Titanium 2021 automatique,0 DH,2021,100000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/PORSCHE_CAYENNE_S_IMPORTÉ_NEUF_PREMIERE_MAIN_57709628.htm,PORSCHE CAYENNE S IMPORTÉ NEUF PREMIERE MAIN,0 DH,2018,135000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_qods/voitures_d_occasion/Peugeot_Partner_Diesel_Manuelle_2004_à_Agadir_57796096.htm,Peugeot Partner Diesel Manuelle 2004 à Agadir,68000 DH,2004,300000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Nissan_Qashqai_57564806.htm,Nissan Qashqai,0 DH,2018,130000,Diesel,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/sid_l_mokhtar/voitures_d_occasion/Dacia_Logan_2007_diesel_57796152.htm,Dacia Logan 2007 diesel,600000 DH,2007,317029,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/massira_1/voitures_d_occasion/Jeep_Renegade_Diesel_Automatique_2021_à_Marrakech_57796005.htm,Jeep Renegade Diesel Automatique 2021 à Marrakech,213000 DH,2021,116000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_borja/voitures_d_occasion/Toyota_Prado_Diesel_Manuelle_2023_à_Casablanca_57792150.htm,Toyota Prado Diesel Manuelle 2023 à Casablanca,0 DH,2023,139000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Nissan_1ère_main_57684457.htm,Nissan 1ère main,188000 DH,2021,95000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/BMW_Série_5_automatique_57653768.htm,BMW Série 5 automatique,39000 DH,1995,500000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/guich_oudaya/voitures_d_occasion/Mercedes_Classe_E_220_Diesel_57386752.htm,Mercedes Classe E 220 Diesel,245000 DH,2016,130000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Renault_Clio_Diesel_Manuelle_2023_à_Salé_57387755.htm,Renault Clio Diesel Manuelle 2023 à Salé,0 DH,2023,62000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/sidi_ghanem/voitures_d_occasion/Land_Rover_Range_Rover_Diesel_Automatique_2012_57673128.htm,Land Rover Range Rover Diesel Automatique 2012,0 DH,2012,200000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_Classe_A220_Diesel_Automatique_2021_57715099.htm,Mercedes-Benz Classe A220 Diesel Automatique 2021,0 DH,2021,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/al_mandar_al_jamil/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2018_à_Tanger_57476555.htm,Volkswagen Golf 7 Diesel Automatique 2018 à Tanger,210000 DH,2018,152000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_2015_57756852.htm,Land Rover Range Rover Sport Diesel 2015,0 DH,2015,200000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Ford_fiesta_essence_57766088.htm,Ford fiesta essence,83000 DH,2014,150000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/tamesna/voitures_d_occasion/Kia_Picanto_modèle_2007_voiture_propre_57744686.htm,Kia Picanto modèle 2007 voiture propre,5500 DH,2007,129,Essence,Manuelle,N/A,
https://www.avito.ma/fr/sidi_ghanem/voitures_d_occasion/Mini_Cooper_Essence_Manuelle_2009_à_Marrakech_56715077.htm,Mini Cooper Essence Manuelle 2009 à Marrakech,105000 DH,2009,110000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Peugeot_208_1_6_HDi_92_Allure_Pack_55834011.htm,Peugeot 208 1.6 HDi 92 Allure Pack,192000 DH,2023,55357,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/BMW_X3_57683336.htm,BMW X3,245000 DH,2018,136000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sidi_slimane/voitures_d_occasion/Mercedes_Benz_Classe_C200_cdi_Auto_2007_full_57796291.htm,Mercedes-Benz Classe C200 cdi Auto 2007 full,100000 DH,2007,400000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Kangoo_2017_57795792.htm,Kangoo 2017,127000 DH,2017,189000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/biranzarane/voitures_d_occasion/BMW_SERIE_3_DIESEL_AUTOMATIQUE_2022_57483521.htm,BMW SERIE 3 DIESEL AUTOMATIQUE 2022,0 DH,2022,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/wilaya/voitures_d_occasion/Nissan_Qashqai_Diesel_Manuelle_2011_à_Tétouan_57791463.htm,Nissan Qashqai Diesel Manuelle 2011 à Tétouan,125000 DH,2011,156000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Opel_Astra_57755844.htm,Opel Astra,257000 DH,2023,32000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/Citroën_C3_57723464.htm,Citroën C3,127000 DH,2019,97400,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Volkswagen_T_Roc_2_0_TDI_143_DSG_Finition_Design_57795596.htm,Volkswagen T-Roc 2.0 TDI 143 DSG Finition Design,253000 DH,2021,71000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/Renault_arkana_hybride_E_tech_black_line_57413139.htm,Renault arkana hybride E tech black line,265000 DH,2023,30000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Volkswagen_T_Roc_Diesel_Automatique_2023_57719247.htm,Volkswagen T-Roc Diesel Automatique 2023,0 DH,2023,102000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Dacia_Duster_57682543.htm,Dacia Duster,163000 DH,2021,97000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Série_318d_pack_sport_57654384.htm,Série 318d pack sport,0 DH,2022,65000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/AUDI_A5_SPORTBACK_Diesel_Automatique_2020_57135920.htm,This site can’t be reached,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.avito.ma/fr/mers_sultan/voitures_d_occasion/HONDA_JAZZ_HYBRIDE_AUTOMATIQUE_57552339.htm,HONDA JAZZ HYBRIDE AUTOMATIQUE,185000 DH,2024,10000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/jawhara/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2017_57787499.htm,Volkswagen Tiguan Diesel Automatique 2017,0 DH,2017,170000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/2024_Peugeot_3008_Rabat_57552310.htm,2024 Peugeot 3008 Rabat,259000 DH,2024,94000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Mazda_CX_7__2011_diesel__57795888.htm,Mazda CX-7 (2011 diesel),0 DH,2011,138,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Kia_Carens_Diesel_7Places_2022_56140741.htm,Kia Carens Diesel 7Places 2022,0 DH,2022,120000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Karoq_2022_dédouane_2025_11_55473617.htm,Karoq 2022 dédouane 2025/11,285000 DH,2022,240,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_atlas/voitures_d_occasion/Mercedes_Benz_GLC_220_4_MATIC_Bon_état__57475129.htm,Mercedes-Benz GLC 220 4 MATIC Bon état.,0 DH,2024,30000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Honda_Accord_Hybride_EX_Large_0km_55080127.htm,Honda Accord Hybride EX-Large 0km,0 DH,2024,0,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/el_alia/voitures_d_occasion/Citroën_Rifter_neuve_57795586.htm,Voitures d'occasion    à vendre au  Maroc : 100013 annonces,N/A,N/A,km km,Diesel Essence Electrique LPG Hybride,Automatique Manuelle,CHOISIR  - MODÈLE CHEVRONRIGHT ICON,CHOISIR MARQUE -  CHEVRONRIGHT ICON
https://www.avito.ma/fr/aïn_borja/voitures_d_occasion/Volkswagen_Golf_56102863.htm,Volkswagen Golf,0 DH,2019,130000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/moulay_youssef/voitures_d_occasion/Audi_SQ5_Essence_Automatique_2026_à_Tanger_57642690.htm,Audi SQ5 Essence Automatique 2026 à Tanger,0 DH,2026,0,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Volvo_XV_40_55036534.htm,Volvo XV 40,235000 DH,2018,115000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Opel_Mokka_Diesel_Manuelle_2022_57631478.htm,Opel Mokka Diesel Manuelle 2022,0 DH,2022,58000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/DS_DS7_OPERA_2021_DIESEL_AUTOMATIQUE_À_TANGER_57558844.htm,DS DS7 OPERA 2021 DIESEL AUTOMATIQUE À TANGER,289000 DH,2022,85000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/PEUGEOT_3008_Diesel_Manuelle_2019_56872227.htm,PEUGEOT 3008 Diesel Manuelle 2019,195000 DH,2019,126329,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/bournazil/voitures_d_occasion/Fiat_500_2011_essence_panoramique_57416039.htm,Fiat 500 2011 essence panoramique,73000 DH,2011,90000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/abdelmoumen/voitures_d_occasion/BMW_420d_Cabriolet_57796546.htm,BMW 420d Cabriolet,320000 DH,2017,190000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/les_ambassadeurs/voitures_d_occasion/Renault_Clio_4_Intense_Essence_1_2L_56529788.htm,This site can’t be reached,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.avito.ma/fr/salmia/voitures_d_occasion/Ford_Kuga_automatique_57723341.htm,Ford Kuga automatique,168000 DH,2016,160000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/californie/voitures_d_occasion/Audi_Q3_40TDI_2021_57134625.htm,Audi Q3 40TDI 2021,0 DH,2021,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Tiguan_12_2012_dédouane_2015_première_main_au_Maroc_57796120.htm,Tiguan 12/2012 dédouane 2015 première main au Maroc,205000 DH,2012,292000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Octavia_à_vendre_57747010.htm,Octavia à vendre,130000 DH,2012,300000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/casablanca/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2009_57796209.htm,Volkswagen Touareg Diesel Automatique 2009,100000 DH,2009,215000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/narjis/voitures_d_occasion/Fès_Narcisse_Oued_Fès_57796114.htm,Fès Narcisse Oued Fès,0 DH,2022,95,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/annakhil/voitures_d_occasion/Vends_Clio_4_Diesel_57795587.htm,Vends Clio 4 Diesel,139000 DH,2021,156239,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/rabat/voitures_d_occasion/Seat_Leon_Diesel_2013_1er_main_57790553.htm,Seat Leon Diesel 2013 1er main,100000 DH,2013,270000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Touran_Automatique_2022_7_places_57772068.htm,Volkswagen Touran Automatique 2022 7 places,0 DH,2022,209000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Mercedes_Benz_Classe_A_Pack_AMG_2023_57542530.htm,Mercedes-Benz Classe A Pack AMG 2023,0 DH,2023,50000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Hyundai_Santa_Fe_2010_57795765.htm,Hyundai Santa Fe 2010,105000 DH,2010,1,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/salé/voitures_d_occasion/Ford_Focus_2013_Diesel_Trend_Plus_57776712.htm,Ford Focus 2013 Diesel Trend Plus,125000 DH,2013,125000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/meknès/voitures_d_occasion/Volkswagen_Tiguan_Diesel_BVA_57796140.htm,Volkswagen Tiguan Diesel BVA,0 DH,2017,180000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Audi_A3_S_line_Berling_2021_à_Marrakech_56396308.htm,Audi A3 S-line Berling 2021 à Marrakech,0 DH,2021,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Audi_A3_Diesel_Automatique_2022_à_Marrakech_56956527.htm,Audi A3 Diesel Automatique 2022 à Marrakech,0 DH,2022,55000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sanaoubar/voitures_d_occasion/Mini_Countryman_Essence_57761595.htm,Mini Countryman Essence,98000 DH,2014,125000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/ben_m_sick/voitures_d_occasion/Audi_a4_business_line_163_tdi_57094736.htm,Audi a4 business line 163 tdi,0 DH,2021,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/riad_oulad_mtaa/voitures_d_occasion/Fiat_500_essence_57785874.htm,Fiat 500 essence,0 DH,2014,160,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/laimoune/voitures_d_occasion/Audi_A4__pack_Premium_automatique_56788641.htm,"Audi A4, pack Premium automatique",0 DH,2020,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Renault_Clio_Essence_Automatique_2023_à_Casablanca_57782669.htm,Renault Clio Essence Automatique 2023 à Casablanca,138000 DH,2023,72000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/BMW_730_LD_57636737.htm,BMW 730 LD,0 DH,2019,182000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/extension_dakhla/voitures_d_occasion/Renault_Clio_Diesel_Manuelle_2017_à_Agadir_57796264.htm,Renault Clio Diesel Manuelle 2017 à Agadir,108000 DH,2017,170000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/c.i.l/voitures_d_occasion/Hyundai_Creta_Diesel_Automatique_2023_à_Casablanca_57569391.htm,Hyundai Creta Diesel Automatique 2023 à Casablanca,0 DH,2023,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Tiguan_Rline_Full_57509089.htm,Tiguan Rline Full,0 DH,2022,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Audi_A1_Sline_Diesel_2018_Neuf_57707827.htm,Audi A1 Sline Diesel 2018 Neuf,0 DH,2018,79000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/kasba_tadla/voitures_d_occasion/Qasbat_Tadla_57795773.htm,Qasbat Tadla,13000 DH,1997,0,Essence,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/casablanca/voitures_d_occasion/BMW_Série_3_Diesel_Automatique_2016_à_Casablanca_57786947.htm,BMW Série 3 Diesel Automatique 2016 à Casablanca,215000 DH,2016,109000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/el_majd/voitures_d_occasion/Yaris_hybride_57744935.htm,Yaris hybride,175000 DH,2023,100000,Hybride,Automatique,N/A,N/A
